,title,contents
38,"[차량용블랙박스 테마주 시황-마감] 엠씨넥스,현대모비스 등이 주도...","차량용블랙박스 테마주 종가를 알아본다. 이 날 차량용블랙박스주를 견인한 것은 엠씨넥스 종목이다. 엠씨넥스는 주당 39,150원의 거래가격으로 전일대비+3.16%의 등락률을 기록 차량용블랙박스테마주를 주도한..."
39,"삼성 음식료 테마주 ETN, +0.69% 상승폭 확대","삼성 음식료 테마주 ETN이 상승폭을 확대하고 있다. 전일 대비 0.69% 상승한 5,815원에 거래되고 있다. 삼성 음식료 테마주 ETN의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인, 기관 모두 특별한..."
40,[선거철 테마주 주의보]미국선 테마주 대신 '정책수혜주',"미국은 한국과 같이 지연, 학연을 기반으로 한 ‘테마주’ 대신 정권의 정책 향방에 따라 주가가 움직인다.... 개인투자자들의 테마주 현상은 완화될 개연성이 있다”고 짚었다. 향후 퇴직연금 확대에 따른..."
41,"[13시 28분 일자리(취업) 테마주 시황-오후] 에스코넥,메가엠디 등이 주도","(취업) 테마주, 관련 현황을 알아본다. 13시 28분 현재 일자리(취업)주를 견인하고 있는 것은 에스코넥 종목이다. 에스코넥은 주당 1,945원의 거래가격으로 전일대비+3.73%의 등락률을 기록 일자리(취업)테마주를..."
42,"[증강현실(AR) 테마주 시황-마감] 나노캠텍,드래곤플라이 등이 상승세 주도","1월 24일 금요일 증강현실(AR) 테마주 종가를 알아본다. 이 날 증강현실(AR)주를 견인한 것은 나노캠텍 종목이다. 나노캠텍은 주당 3,215원의 거래가격으로 전일대비+15.03%의 등락률을 기록 증강현실(AR)테마주를..."
43,"[MLCC(적층세라믹콘덴서) 테마주-마감] 코스모신소재,삼화콘덴서 등이 주도.....","테마주 종가를 알아본다. 이 날 MLCC(적층세라믹콘덴서)주를 견인한 것은 코스모신소재 종목이다. 코스모신소재는 주당 11,100원의 거래가격으로 전일대비+2.30%의 등락률을 기록 MLCC(적층세라믹콘덴서)테마주를..."
44,"[24일 09시 치매 관련주 테마주 시황-오전] 진양제약,수젠텍 등이 상승세 주도","관련주 테마주, 관련 현황을 알아본다. 09시 17분 현재 치매 관련주주를 견인하고 있는 것은 진양제약 종목이다. 진양제약은 주당 7,630원의 거래가격으로 전일대비+29.98%의 등락률을 기록 치매 관련주테마주를..."
45,"[13시 24분 LED장비 테마주 오후 시황] 프로텍,한미반도체 등이 상승세 견인중","LED장비 테마주, 관련 현황을 알아본다. 13시 24분 현재 LED장비주를 견인하고 있는 것은 프로텍 종목이다. 프로텍은 주당 18,300원의 거래가격으로 전일대비+5.78%의 등락률을 기록 LED장비테마주를 주도하고 있는..."
46,"[09시 11분 구충제(펜벤다졸 등) 테마주 오전 시황] 화일약품,신풍제약 등이 ...","1월 24일 금요일 이시간 현재 구충제(펜벤다졸 등) 테마주, 관련 현황을 알아본다. 09시 11분 현재 구충제... 화일약품은 주당 7,140원의 거래가격으로 전일대비+4.08%의 등락률을 기록 구충제(펜벤다졸 등)테마주를..."
47,"[09시 12분 의료기기 테마주 오전 시황] 바디텍메드,우리들휴브레인 등이 주도","의료기기 테마주, 관련 현황을 알아본다. 09시 12분 현재 의료기기주를 견인하고 있는 것은 바디텍메드 종목이다. 바디텍메드는 주당 13,000원의 거래가격으로 전일대비+3보합세의 등락률을 기록 의료기기테마주를..."
48,"[김대성의 종목분석] 남선알미늄, 이낙연 테마주 힘받나? 이틀째 상승",남선알미늄은 이 전 총리의 대표적인 테마주입니다. 이 전 총리의 친동생인 이계연 씨가 남선알미늄과 계열관계인 삼환기업의 대표로 재직했을 때 이낙연 테마주로 부상했습니다. 이계연 씨는 삼환기업...
49,[선거철 테마주 주의보]사돈의 팔촌까지 엮어 정치테마 '기승',"- 총선 석달앞두고 주가 `요동` 정치테마주 시대다. 21대 국회의원(총선)을 석 달 앞둔 국내 증시에선 이낙연, 안철수, 황교안 등 정치인 관련주가 급등락하고 있다. 선거철만 되면 날뛰는 정치테마주는 과거 사례로 봤을..."
50,"[온실가스(탄소배출권) 테마주-마감] 에코바이오,글로벌에스엠 등이 주도...","(탄소배출권) 테마주 종가를 알아본다. 이 날 온실가스(탄소배출권)주를 견인한 것은 에코바이오 종목이다. 에코바이오는 주당 5,050원의 거래가격으로 전일대비+2.02%의 등락률을 기록 온실가스(탄소배출권)테마주..."
51,"[화폐/금융자동화기기 테마주 시황-마감] 로지시스,한국전자금융 등이 주도.....","금융자동화기기 테마주 종가를 알아본다. 이 날 화폐/금융자동화기기주를 견인한 것은 로지시스 종목이다. 로지시스는 주당 3,625원의 거래가격으로 전일대비+6.30%의 등락률을 기록 화폐/금융자동화기기테마주를..."
52,"[바이오인식(생체인식) 테마주 시황-마감] 동운아나텍,유니퀘스트 등이 주도....","(생체인식) 테마주 종가를 알아본다. 이 날 바이오인식(생체인식)주를 견인한 것은 동운아나텍 종목이다. 동운아나텍은 주당 8,190원의 거래가격으로 전일대비+6.23%의 등락률을 기록 바이오인식(생체인식)테마주를..."
53,"'방탄소년단 테마주' 약세, 엔터테인먼트3사는 SM만 소폭 올라",'방탄소년단 테마주'로 묶이는 회사들 주가가 약세를 보였다. 20일 키이스트 주가는 직전 거래일보다 4.87%(155원) 떨어진 3030원에 거래를 마쳤다. 키이스트의 일본 자회사 SMC는 방탄소년단 일본 팬클럽을...
54,"[13시 28분 메르스 코로나 바이러스 테마주 시황-오후] 진양제약,케이엠 등이...","1월 24일 금요일 이시간 현재 메르스 코로나 바이러스 테마주, 관련 현황을 알아본다. 13시 28분 현재... 진양제약은 주당 7,630원의 거래가격으로 전일대비+29.98%의 등락률을 기록 메르스 코로나 바이러스테마주를..."
55,"[13시 25분 모바일게임(스마트폰) 테마주 시황-오후] 위메이드,펄어비스 등이...","1월 24일 금요일 이시간 현재 모바일게임(스마트폰) 테마주, 관련 현황을 알아본다. 13시 25분 현재... 위메이드는 주당 37,600원의 거래가격으로 전일대비+8.05%의 등락률을 기록 모바일게임(스마트폰)테마주를..."
56,"[24일 09시 원자력발전소 해체 테마주 시황-오전] 두산중공업,한전기술 등이 ...","1월 24일 금요일 이시간 현재 원자력발전소 해체 테마주, 관련 현황을 알아본다. 09시 12분 현재... 두산중공업은 주당 6,140원의 거래가격으로 전일대비+5.86%의 등락률을 기록 원자력발전소 해체테마주를 주도하고..."
57,"[24일 09시 영화 테마주 시황-오전] 세기상사,쇼박스 등이 주도...","영화 테마주, 관련 현황을 알아본다. 09시 14분 현재 영화주를 견인하고 있는 것은 세기상사 종목이다. 세기상사는 주당 60,400원의 거래가격으로 전일대비+9.22%의 등락률을 기록 영화테마주를 주도하고 있는..."
58,"청호컴넷 주가 상한가로 마감, ‘이낙연 테마주’로 관심받아",'이낙연 테마주'로 부각됐다. 17일 청호컴넷 주가는 전날보다 850원(29.98%) 오른 3685원에 거래를 마쳤다.... 양준철 사외이사가 이낙연 전 총리의 고등학교 동창으로 알려지며 청호컴넷은 '이낙연 테마주'로 분류되고...
59,"[출산장려정책 테마주-마감] 메디앙스,아가방컴퍼니 등이 상승세 견인중","1월 24일 금요일 출산장려정책 테마주 종가를 알아본다. 이 날 출산장려정책주를 견인한 것은 메디앙스 종목이다. 메디앙스는 주당 10,650원의 거래가격으로 전일대비+15.64%의 등락률을 기록 출산장려정책테마주를..."
60,"[24일 09시 마스크 테마주 오전 시황] 케이엠,에스디생명공학 등이 주도","마스크 테마주, 관련 현황을 알아본다. 09시 11분 현재 마스크주를 견인하고 있는 것은 케이엠 종목이다. 케이엠은 주당 11,650원의 거래가격으로 전일대비+17.44%의 등락률을 기록 마스크테마주를 주도하고 있는..."
61,"[日 불매운동 관련주 테마주 시황-마감] 메디앙스,아가방컴퍼니 등이 주도...","관련주 테마주 종가를 알아본다. 이 날 日 불매운동 관련주주를 견인한 것은 메디앙스 종목이다. 메디앙스는 주당 10,650원의 거래가격으로 전일대비+15.64%의 등락률을 기록 日 불매운동 관련주테마주를 주도한..."
62,"[09시 14분 전기차 테마주 시황-오전] 유에스티,만도 등이 주도...","전기차 테마주, 관련 현황을 알아본다. 09시 14분 현재 전기차주를 견인하고 있는 것은 유에스티 종목이다. 유에스티는 주당 3,750원의 거래가격으로 전일대비+10.46%의 등락률을 기록 전기차테마주를 주도하고 있는..."
63,"[13시 23분 강관업체(Steel pipe) 테마주 오후 시황] 유에스티,삼강엠앤티 등...","1월 24일 금요일 이시간 현재 강관업체(Steel pipe) 테마주, 관련 현황을 알아본다. 13시 23분 현재... 유에스티는 주당 3,750원의 거래가격으로 전일대비+10.46%의 등락률을 기록 강관업체(Steel pipe)테마주를..."
64,"[24일 09시 유전자 치료제/분석 테마주 오전 시황] 엑세스바이오,우정바이오 ...","1월 24일 금요일 이시간 현재 유전자 치료제/분석 테마주, 관련 현황을 알아본다. 09시 18분 현재 유전자... 엑세스바이오는 주당 2,565원의 거래가격으로 전일대비+9.15%의 등락률을 기록 유전자 치료제/분석테마주를..."
65,[22일 주식 속보] 우한폐렴 테마주 강세 전망,
66,[오늘 기업 오늘 사람]장충기 노트 ‘삼성물산 합병의 비밀’,"육포 '황교안 테마주' - 조계종에 '황교안 육포' 배달된 사연은 - 조계종, 황교안 '육포' 선물 ""실수라니 이해"" - 황교안 ""대단히 송구, 경위 철저히 파악하겠다"" - 황교안 테마주, 총선 앞두고 변동성 확대 - 대선 후보군 테마주..."
67,"남선알미늄 주가 초반 급등, 이낙연 민주당 복귀 뒤 테마주 부각",이낙연 전 국무총리 테마주로 부각되고 있다.이낙연 전 국무총리. 16일 오전 10시23분 기준 남선알미늄 주가는 전날보다 5.05% 오른 4370원에 거래되고 있다. 15일 이 전 국무총리가 16년 만에 더불어민주당에 복귀하자 이...
68,"[24일 13시 음성인식 테마주 시황-오후] 코아시아,현대모비스 등이 상승세 주...","음성인식 테마주, 관련 현황을 알아본다. 13시 26분 현재 음성인식주를 견인하고 있는 것은 코아시아 종목이다. 코아시아는 주당 8,190원의 거래가격으로 전일대비+5.54%의 등락률을 기록 음성인식테마주를 주도하고..."
69,"삼성 미디어 테마주 ETN, -0.76% 상승폭 확대","삼성 미디어 테마주 ETN이 상승폭을 확대하고 있다. 전일 대비 0.76% 하락한 7,820원에 거래되고 있다. 삼성 미디어 테마주 ETN의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인, 기관 모두 특별한..."
70,"중국 증시 '우한폐렴' 신종 코로나바이러스 확산 공포속 하락마감…마스크, 독...","74% 내린 3037.95로 출발한 상하이지수는 오전장에서 3000선이 무너졌다. 이는 우한발 폐렴 공포 확산에 따라 투자 심리가 악화됐기 때문으로 분석됐다. 마스크, 독감테마주 등 소수 종목만 강세를 보였다."
71,"[제약업체 테마주 시황-마감] 진양제약,일양약품 등이 주도","1월 23일 목요일 제약업체 테마주 종가를 알아본다. 이 날 제약업체주를 견인한 것은 진양제약 종목이다. 진양제약은 주당 7,630원의 거래가격으로 전일대비+29.98%의 등락률을 기록 제약업체테마주를 주도한..."
72,"[의료기기 테마주 시황-마감] 바디텍메드,우리들휴브레인 등이 주도","1월 23일 목요일 의료기기 테마주 종가를 알아본다. 이 날 의료기기주를 견인한 것은 바디텍메드 종목이다. 바디텍메드는 주당 13,000원의 거래가격으로 전일대비+3보합세의 등락률을 기록 의료기기테마주를 주도한..."
73,"[13시 29분 제지 테마주 시황-오후] 깨끗한나라,무림SP 등이 상승세 주도","제지 테마주, 관련 현황을 알아본다. 13시 29분 현재 제지주를 견인하고 있는 것은 깨끗한나라 종목이다. 깨끗한나라는 주당 3,130원의 거래가격으로 전일대비+2.96%의 등락률을 기록 제지테마주를 주도하고 있는..."
74,"[23일 13시 강관업체(Steel pipe) 테마주 시황-오후] 유에스티,삼강엠앤티 등...","1월 23일 목요일 이시간 현재 강관업체(Steel pipe) 테마주, 관련 현황을 알아본다. 13시 25분 현재... 유에스티는 주당 3,765원의 거래가격으로 전일대비+10.90%의 등락률을 기록 강관업체(Steel pipe)테마주를..."
75,"[바이오인식(생체인식) 테마주-마감] 동운아나텍,유니퀘스트 등이 주도","(생체인식) 테마주 종가를 알아본다. 이 날 바이오인식(생체인식)주를 견인한 것은 동운아나텍 종목이다. 동운아나텍은 주당 8,190원의 거래가격으로 전일대비+6.23%의 등락률을 기록 바이오인식(생체인식)테마주를..."
76,"[09시 12분 황사/미세먼지 테마주 시황-오전] 케이엠,모나리자 등이 주도...","미세먼지 테마주, 관련 현황을 알아본다. 09시 12분 현재 황사/미세먼지주를 견인하고 있는 것은 케이엠 종목이다. 케이엠은 주당 11,400원의 거래가격으로 전일대비+14.92%의 등락률을 기록 황사/미세먼지테마주를..."
77,"[이주의 상한가] 정치 테마주, 총선 3개월 앞두고 벌써 '들썩'",이주에는 총선을 3개월 앞두고 정치인 관련 테마주의 주가 변동이 두드러졌다. 17일 한국거래소에 따르면... 서원은 사외이사 중 1명이 이낙연 전 국무총리와 대학 동문이라는 소식이 알려지면서 관련 테마주로...
78,폐렴·DMZ…증시 불안 속 활개치는 테마주,이렇자 갈 곳을 잃은 자금이 테마주로 쏠리며 연초부터 투자자들을 심란하게 하고 있다. 증시 내 높아진... 남북경협 테마주들도 들썩였다. 우선 비무장지대(DMZ) 관련주들이 요동쳤다. 정부가 여의도 면적 26.6배에...
79,"[3D 낸드(NAND) 테마주 시황-마감] 디엔에프,후성 등이 주도...","1월 22일 수요일 3D 낸드(NAND) 테마주 종가를 알아본다. 이 날 3D 낸드(NAND)주를 견인한 것은 디엔에프 종목이다. 디엔에프는 주당 10,950원의 거래가격으로 전일대비+4.78%의 등락률을 기록 3D 낸드(NAND)테마주를..."
80,"[제지 테마주-마감] 아세아제지,한솔제지 등이 상승세 견인중","1월 22일 수요일 제지 테마주 종가를 알아본다. 이 날 제지주를 견인한 것은 아세아제지 종목이다. 아세아제지는 주당 36,600원의 거래가격으로 전일대비+7.17%의 등락률을 기록 제지테마주를 주도한 것으로..."
81,"[키오스크(KIOSK) 테마주-마감] 케이씨에스,한국전자금융 등이 상승세 견인중","(KIOSK) 테마주 종가를 알아본다. 이 날 키오스크(KIOSK)주를 견인한 것은 케이씨에스 종목이다. 케이씨에스는 주당 4,420원의 거래가격으로 전일대비+2.20%의 등락률을 기록 키오스크(KIOSK)테마주를 주도한 것으로..."
82,"[생명보험 테마주-마감] 오렌지라이프,미래에셋생명 등이 상승세 주도","1월 21일 화요일 생명보험 테마주 종가를 알아본다. 이 날 생명보험주를 견인한 것은 오렌지라이프 종목이다. 오렌지라이프는 주당 27,500원의 거래가격으로 전일대비+1.10%의 등락률을 기록 생명보험테마주를..."
83,"'방탄소년단 테마주' 방향 못 잡아, 엔터테인먼트3사 주가 약보합",'방탄소년단 테마주'로 묶이는 회사들 주가가 방향을 잡지 못했다. 17일 넷마블 주가는 전날보다 2.96%(2900원) 내린 9만5200원에 거래를 끝냈다. 넷마블은 빅히트엔터테인먼트의 2대주주로 방탄소년단...
84,"[13시 22분 마스크 테마주 오후 시황] 모나리자,국제약품 등이 주도...","마스크 테마주, 관련 현황을 알아본다. 13시 22분 현재 마스크주를 견인하고 있는 것은 모나리자 종목이다. 모나리자는 주당 5,490원의 거래가격으로 전일대비+19.35%의 등락률을 기록 마스크테마주를 주도하고..."
85,"[아프리카 돼지열병(ASF) 테마주 시황-마감] 우진비앤지,이글벳 등이 주도...","(ASF) 테마주 종가를 알아본다. 이 날 아프리카 돼지열병(ASF)주를 견인한 것은 우진비앤지 종목이다. 우진비앤지는 주당 3,145원의 거래가격으로 전일대비+16.70%의 등락률을 기록 아프리카 돼지열병(ASF)테마주를..."
